id,gender,religion,educ,income,space_housing,own_housing,height,health,use_internet,fairness,opinion_homosex,manda_speak,educ_fath,educ_moth,food_exp,education_exp,health_exp,educ_parent,married,race,age,weight,party,happiness
8545,1,1,4,0,150,0,157,5,5,4,1,3,3,1,6000,15000,6000,2,1,0,26,50,0,4
8547,1,1,4,40000,73,1,155,3,1,3,1,1,2,1,7000,20000,5000,1.5,0,0,76,65,1,5
8548,0,1,3,0,60,1,170,2,1,4,3,1,1,1,400,0,200,1,0,0,78,60,0,4
8549,1,1,11,70000,70,0,175,5,5,3,3,4,6,1,NA,NA,NA,3.5,1,0,38,60,0,4
8550,1,1,3,1200,60,1,165,3,1,4,1,2,1,1,NA,NA,NA,1,0,0,90,60,0,4
8552,1,1,1,0,170,0,165,2,1,4,4,2,5,5,NA,NA,NA,5,1,0,63,56.5,0,4
8554,1,1,6,200000,70,1,162,5,4,4,1,2,4,3,NA,NA,NA,3.5,1,0,34,52,0,5
8555,1,1,4,30000,120,1,160,4,1,1,3,4,5,5,NA,NA,NA,5,1,0,53,60,0,4
8557,0,1,9,100000,100,1,170,3,5,2,1,3,1,1,15000,0,15000,1,1,0,55,80,1,4
8558,0,1,6,30000,200,1,173,5,1,4,3,3,3,1,NA,NA,NA,2,1,0,54,78.5,1,5
8559,1,1,4,10000,0,0,165,4,2,3,3,4,1,1,5000,3000,0,1,1,0,54,60,0,4
8560,0,1,10,50000,60,0,173,3,5,1,5,4,5,4,NA,NA,NA,4.5,0,0,30,70,0,1
8561,0,1,6,10000,150,1,164,3,2,3,1,1,5,1,NA,NA,NA,3,1,0,56,60,0,4
8562,1,1,7,20000,100,1,160,4,4,1,1,3,6,3,10000,5000,2000,4.5,1,0,35,60,0,4
8563,0,1,12,36000,57,0,168,4,4,4,3,3,4,4,NA,NA,NA,4,0,0,27,75,0,4
8564,0,1,4,20000,300,0,170,5,5,3,3,3,5,3,NA,NA,NA,4,1,0,29,70,0,5
8565,1,1,10,40000,120,1,160,5,4,4,1,5,4,4,NA,NA,NA,4,1,0,28,50,0,4
8566,0,1,6,100000,300,0,160,4,4,2,1,5,5,1,10000,10000,10000,3,1,0,35,85,0,4
8567,1,1,11,0,200,0,170,5,5,3,1,4,4,3,30000,0,0,3.5,1,0,27,60,0,5
8568,1,1,4,0,300,1,163,3,4,2,1,3,1,1,NA,NA,NA,1,1,0,56,65,0,4
8569,0,1,10,0,108,0,174,5,3,2,1,3,7,5,20000,1000,0,6,0,0,54,65,1,1
8570,0,1,4,0,82,1,177,3,5,4,3,4,4,4,NA,NA,NA,4,1,0,55,75,0,4
8571,0,1,4,25000,50,0,177,5,4,3,3,3,6,4,NA,NA,NA,5,0,0,18,85,0,4
8572,1,1,4,20000,120,0,163,4,1,4,1,3,4,3,24000,0,11000,3.5,1,0,66,64,0,5
8573,1,1,4,20000,300,0,160,4,4,4,1,5,6,3,20000,10000,0,4.5,1,0,45,67.5,0,4
8574,0,1,4,15000,120,1,170,4,1,4,1,2,1,1,6000,0,200,1,1,0,53,60,0,4
8575,0,1,3,30000,75,1,155,3,1,3,1,2,1,1,5000,0,1000,1,1,0,66,60,0,3
8578,1,1,1,12000,95,0,166,2,1,2,1,1,1,1,8000,0,2000,1,1,0,63,70,0,3
8579,1,1,4,1600,40,1,160,4,1,3,1,2,1,1,NA,NA,NA,1,0,0,68,65,0,4
8581,1,1,4,20000,0,0,165,4,1,1,1,2,3,3,9999998,9999998,9999998,3,1,0,48,65,0,4
8582,1,1,4,0,140,1,156,2,1,4,1,3,3,4,NA,NA,NA,3.5,1,0,61,76,0,5
8583,1,1,6,10000,56,0,163,5,5,3,1,3,4,3,NA,NA,NA,3.5,1,0,36,65,0,4
8585,1,1,1,0,124,1,160,3,1,3,1,3,1,5,NA,NA,NA,3,1,0,59,61,0,5
8586,1,1,3,28000,105,1,160,4,1,2,1,2,3,2,5000,0,100,2.5,1,0,61,60,0,4
8587,0,0,4,4800,50,0,150,5,3,4,1,3,2,2,NA,NA,NA,2,0,0,76,50,1,5
8588,0,1,10,200000,79,0,178,2,4,4,1,3,6,1,NA,NA,NA,3.5,1,0,33,85,0,4
8590,0,1,3,1500,90,1,155,2,1,2,1,2,1,1,3000,0,0,1,0,0,73,47.5,0,4
8591,1,1,1,30000,0,0,170,4,1,3,1,3,1,1,NA,NA,NA,1,1,0,47,80,0,4
8593,1,0,7,800000,80,0,162,5,5,4,3,3,4,3,NA,NA,NA,3.5,1,0,45,55,0,4
8594,1,0,3,12000,90,1,150,4,1,4,3,3,1,1,6000,0,200,1,1,1,52,70,0,4
8595,1,1,7,30000,99,0,160,3,5,3,2,3,3,3,NA,NA,NA,3,1,0,54,60,0,5
8596,0,1,13,120000,60,0,172,4,5,4,3,3,4,4,NA,NA,NA,4,1,0,27,34,1,3
8597,1,0,3,20000,144,1,155,4,4,4,1,2,1,1,NA,NA,NA,1,1,0,47,70,0,5
8598,1,1,7,30000,255,0,168,5,4,2,3,3,6,1,NA,NA,NA,3.5,1,0,33,60,0,3
8599,0,1,10,30000,120,0,172,4,4,3,2,4,3,3,10000,8000,5000,3,1,0,59,70,1,4
8600,1,1,3,3000,85,1,150,1,1,4,1,2,1,1,NA,NA,NA,1,0,0,68,57.5,0,3
8602,0,1,12,0,120,0,181,5,4,4,4,5,4,4,NA,NA,NA,4,0,0,22,65,1,4
8603,1,1,4,0,300,0,165,4,1,4,1,2,12,1,NA,NA,NA,6.5,1,0,53,70,0,4
8604,1,1,1,3000,130,1,160,4,1,2,1,1,3,1,7000,0,3000,2,0,0,55,62.5,0,4
8605,1,1,10,0,100,0,166,4,5,3,1,5,3,3,9999999,9999999,9999999,3,1,0,26,65,0,4
8606,1,1,11,100000,140,1,162,5,5,2,3,5,3,3,NA,NA,NA,3,1,0,40,52.5,0,4
8607,1,1,3,6000,0,0,155,3,1,3,1,2,1,1,3600,15000,200,1,1,0,47,60,0,4
8608,1,1,1,3000,0,1,160,2,1,4,1,2,1,1,600,0,13000,1,0,0,54,72.5,0,4
8609,1,1,3,100000,20,0,165,5,4,3,2,3,3,1,NA,NA,NA,2,1,0,36,50,0,3
8610,0,1,1,24000,200,1,175,3,1,4,1,1,1,1,NA,NA,NA,1,1,0,70,70,0,4
8611,0,1,4,70000,300,1,172,4,4,4,1,4,3,1,NA,NA,NA,2,1,0,45,60,0,4
8612,0,1,3,36000,80,0,172,3,1,4,1,1,1,1,5000,0,8000,1,1,0,81,65,1,4
8613,0,1,4,20000,100,1,175,4,3,4,3,2,3,4,1000,7000,0,3.5,1,0,27,58,0,4
8614,1,1,3,24000,150,0,155,4,5,3,3,4,3,1,NA,NA,NA,2,1,0,32,60,0,3
8615,1,1,12,10000,47,0,168,4,5,3,4,4,7,10,10000,5000,5000,8.5,0,0,23,60,1,4
8616,0,1,4,30000,200,1,170,3,4,2,1,5,1,1,NA,NA,NA,1,1,0,47,95,0,4
8617,0,1,4,0,130,1,178,3,5,1,3,3,3,4,NA,NA,NA,3.5,0,0,29,92.5,0,2
8618,0,1,4,30000,40,1,170,5,1,4,1,3,3,3,NA,NA,NA,3,1,0,44,65,1,4
8620,0,1,4,50000,105,1,175,5,1,3,1,1,5,5,NA,NA,NA,5,1,0,55,60,0,5
8621,1,1,4,50000,80,0,160,4,4,4,1,3,3,3,NA,NA,NA,3,1,0,49,65,0,4
8622,1,0,3,25000,95,0,158,5,4,1,1,2,3,1,NA,NA,NA,2,1,0,34,59,0,5
8623,0,1,3,3000,80,0,175,3,1,4,3,4,1,1,NA,NA,NA,1,1,0,70,60,0,4
8624,0,1,4,15000,175,0,169,3,1,1,1,2,2,1,10000,0,1000,1.5,1,0,68,55,1,1
8626,1,1,6,21600,110,0,168,5,1,3,1,3,4,1,NA,NA,NA,2.5,1,0,43,60,0,5
8627,0,1,4,80000,120,1,175,4,2,4,1,2,5,3,NA,NA,NA,4,1,0,53,67.5,0,5
8628,0,0,4,36000,45,1,165,2,5,2,3,4,1,1,NA,NA,NA,1,1,1,68,75,0,4
8629,0,1,5,50000,86,1,175,4,4,4,1,2,3,1,NA,NA,NA,2,1,0,35,95,0,4
8630,1,1,1,36000,38,0,148,5,1,1,1,1,1,1,20000,0,6000,1,1,0,73,40,0,4
8631,1,1,5,0,130,0,160,5,1,4,1,3,1,1,NA,NA,NA,1,0,0,64,59,0,5
8633,1,0,4,300,130,1,170,3,1,4,1,1,3,3,20000,10000,3000,3,1,1,51,76,0,4
8634,0,1,4,12000,48,0,177,3,1,2,1,1,1,1,NA,NA,NA,1,0,0,38,130,0,2
8635,1,1,4,0,150,0,158,4,5,4,1,3,4,3,10000,6000,300,3.5,1,0,27,57,0,4
8636,1,1,1,0,300,0,155,4,1,3,1,1,1,1,NA,NA,NA,1,1,0,73,60,0,4
8637,1,0,4,0,255,0,150,4,1,4,3,4,3,1,NA,NA,NA,2,0,0,66,60,0,3
8638,0,1,3,0,70,0,165,4,1,4,3,1,5,5,NA,NA,NA,5,1,0,77,50,0,4
8639,0,1,1,3000,45,1,178,2,1,5,3,1,1,1,NA,NA,NA,1,1,0,82,60,0,5
8640,0,1,7,60000,80,1,176,4,4,4,3,3,4,4,NA,NA,NA,4,1,0,32,75,0,4
8641,1,1,6,12000,54,0,166,4,4,4,3,5,1,1,NA,NA,NA,1,0,0,55,65,1,4
8643,1,1,3,0,0,0,160,4,1,2,1,1,1,1,NA,NA,NA,1,1,0,54,65,0,4
8644,1,1,3,1200,100,0,150,4,1,3,1,4,5,5,18000,18000,4000,5,1,0,64,70,0,3
8645,1,1,1,20000,160,0,150,4,1,4,1,2,1,1,NA,NA,NA,1,1,0,74,55,0,4
8646,0,1,5,70000,100,1,175,4,4,4,1,5,6,4,NA,NA,NA,5,1,0,40,70,0,4
8647,0,1,6,67200,500,1,173,5,5,4,3,3,3,1,NA,NA,NA,2,1,0,58,80,0,5
8648,0,1,4,20000,50,1,169,2,5,4,1,3,1,1,NA,NA,NA,1,1,0,48,72,0,4
8650,1,0,3,10000,100,0,158,3,1,4,1,4,1,1,30000,6000,3000,1,1,0,46,40,0,4
8651,0,1,4,50000,200,1,177,5,5,4,1,5,4,1,NA,NA,NA,2.5,1,0,28,72.5,0,4
8652,0,1,4,25000,102,0,165,4,4,2,1,3,1,1,NA,NA,NA,1,1,0,59,60,0,4
8653,0,1,4,16000,130,1,165,3,1,4,1,3,1,1,NA,NA,NA,1,1,0,73,70,0,4
8654,1,1,4,0,87,1,162,3,5,2,1,3,4,1,NA,NA,NA,2.5,1,0,36,65,0,5
8655,0,1,4,40000,170,1,178,5,1,3,1,2,3,3,NA,NA,NA,3,1,0,47,80,0,4
8656,0,1,3,0,80,1,175,5,1,4,1,3,1,1,NA,NA,NA,1,1,0,80,65,0,4
8657,0,1,4,31000,220,1,170,5,4,4,1,3,1,1,10000,9999998,500,1,1,0,42,60,0,4
8658,0,1,6,0,75,0,185,5,5,4,1,5,4,4,NA,NA,NA,4,0,0,18,70,1,5
8659,1,1,3,10000,70,0,160,2,5,3,1,2,1,3,NA,NA,NA,2,1,0,49,70,0,4
8660,0,0,3,4200,130,1,167,4,1,4,1,3,2,1,NA,NA,NA,1.5,1,1,69,65,1,4
8661,1,0,3,3000,100,0,150,4,1,5,3,3,3,1,NA,NA,NA,2,1,1,71,50,0,5
8665,0,1,3,30000,80,1,173,2,4,2,2,2,1,1,NA,NA,NA,1,1,0,74,85,1,4
8666,1,1,1,800,80,0,159,2,1,1,1,1,1,1,NA,NA,NA,1,1,0,63,55,0,3
8668,0,1,11,50000,75,0,170,5,5,2,1,3,3,3,NA,NA,NA,3,0,0,25,55,0,4
8669,1,1,7,72000,125,0,156,4,5,4,3,3,4,3,NA,NA,NA,3.5,1,0,46,51,0,4
8670,1,1,6,10000,120,0,158,5,4,4,1,4,3,4,9999999,9999999,9999999,3.5,1,0,37,65,0,5
8671,1,1,4,10000,200,0,165,5,2,1,1,2,1,1,NA,NA,NA,1,1,0,49,75,0,4
8672,0,1,6,36000,70,0,169,4,5,4,1,3,4,4,NA,NA,NA,4,0,0,22,60,0,3
8673,1,0,4,5000,150,0,165,3,3,1,2,2,3,3,9999998,1000,300,3,1,1,51,65,1,3
8674,0,0,12,60000,83,1,170,3,5,4,1,3,3,3,NA,NA,NA,3,1,0,39,80,0,4
8675,1,1,1,0,0,0,150,5,1,2,1,3,3,1,NA,NA,NA,2,1,0,63,54,0,2
8676,1,0,3,0,100,1,150,1,1,4,2,2,1,1,NA,NA,NA,1,0,1,73,62,0,4
8677,0,1,6,24000,100,1,170,3,2,3,1,3,1,1,9000,0,0,1,1,0,54,65,0,4
8678,0,1,6,35000,88,1,180,4,3,4,1,3,3,1,10000,0,1000,2,1,0,53,90,1,5
8679,0,1,4,0,55,0,165,4,3,1,1,2,4,3,30000,4000,3000,3.5,1,0,33,55,0,5
8680,0,1,4,1200,100,1,160,3,1,4,1,2,1,1,NA,NA,NA,1,1,0,80,65,0,4
8681,0,1,3,1800,90,1,170,4,1,4,2,3,1,1,NA,NA,NA,1,0,0,75,65,0,4
8682,1,1,3,2200,75,0,157,5,1,4,1,1,1,1,NA,NA,NA,1,1,0,74,53,0,5
8683,0,1,1,3000,35,1,167,2,1,4,1,1,1,2,NA,NA,NA,1.5,0,0,86,65,0,3
8684,1,1,6,20000,70,1,163,4,5,4,1,4,3,3,3000,10000,1200,3,1,0,45,65,0,4
8685,0,0,4,3000,90,1,178,5,1,4,3,4,1,1,NA,NA,NA,1,0,1,71,60,0,4
8686,1,1,4,15000,80,0,155,4,5,4,1,4,3,1,NA,NA,NA,2,1,0,53,65,0,4
8687,0,1,3,12000,74,1,172,2,1,4,3,2,1,1,NA,NA,NA,1,1,0,65,55,0,4
8688,1,1,6,0,220,0,171,5,5,3,1,4,3,3,NA,NA,NA,3,1,0,26,61.5,0,4
8689,0,1,10,100000,60,1,171,5,5,4,1,2,3,1,NA,NA,NA,2,1,0,55,90,1,4
8690,1,1,12,0,70,0,167,5,5,3,4,5,4,3,9999998,10000,0,3.5,0,0,20,60,1,4
8691,1,1,1,1000,72,0,155,2,1,3,3,1,1,1,NA,NA,NA,1,1,0,55,60,0,3
8692,0,1,7,42000,69,1,169,5,1,2,3,2,2,2,NA,NA,NA,2,0,0,73,68,0,5
8693,0,1,3,20000,120,1,180,5,3,3,1,1,5,5,NA,NA,NA,5,1,0,39,60,0,5
8694,1,1,10,30000,60,1,160,4,5,2,1,3,3,4,NA,NA,NA,3.5,1,1,38,70,0,4
8695,0,1,12,60000,78,0,168,4,5,4,1,4,5,5,NA,NA,NA,5,0,0,60,70,1,5
8696,1,1,1,1000,0,0,168,2,1,4,1,1,1,1,500,0,1000,1,1,0,69,70,0,4
8697,1,1,4,0,350,0,159,4,4,3,2,4,3,1,NA,NA,NA,2,1,0,23,80,0,4
8698,1,1,7,20000,84,0,155,4,1,4,3,3,4,1,NA,NA,NA,2.5,1,0,51,53,0,4
8699,1,1,6,60000,67,0,165,5,5,1,1,4,3,6,NA,NA,NA,4.5,0,0,30,50,0,4
8700,0,1,4,20000,95,1,178,5,4,4,3,2,4,1,NA,NA,NA,2.5,1,0,29,75,0,3
8701,1,1,6,0,48,0,165,4,5,4,3,5,3,4,NA,NA,NA,3.5,0,0,21,55,1,4
8702,1,1,9,25000,200,0,168,5,4,4,1,5,6,4,NA,NA,NA,5,0,0,23,64,1,4
8703,0,1,9,80000,100,1,164,4,5,4,1,3,5,2,8000,0,10000,3.5,1,0,53,71,1,4
8704,1,1,3,0,200,1,164,4,5,4,1,3,1,1,NA,NA,NA,1,1,0,51,64,0,4
8705,1,1,3,2000,120,0,150,2,1,3,1,1,3,1,2000,1500,3000,2,1,0,45,55,0,4
8706,0,1,3,0,200,0,170,5,1,5,1,3,1,1,NA,NA,NA,1,1,0,69,70,1,5
8707,0,1,1,0,170,1,170,2,1,3,1,1,1,1,0,0,0,1,1,0,71,45,0,4
8708,0,1,3,0,30,1,170,3,1,4,1,1,1,1,NA,NA,NA,1,1,0,71,65,0,5
8709,0,1,6,0,210,1,170,4,5,4,1,3,1,1,9999999,9999999,9999999,1,1,0,40,65,0,4
8710,0,1,3,40000,70,1,169,3,1,4,1,2,1,1,20000,0,800,1,1,0,74,78,1,4
8712,0,1,4,1700,30,1,160,3,1,4,1,3,2,1,NA,NA,NA,1.5,1,0,65,75,0,4
8713,0,0,3,6000,15,1,156,4,1,5,3,4,1,1,5500,0,0,1,0,0,79,55,0,5
8714,1,1,4,0,100,1,155,5,1,4,1,1,1,1,NA,NA,NA,1,1,0,63,60,0,5
8716,0,1,9,50000,90,1,172,5,5,2,1,2,1,1,NA,NA,NA,1,1,0,63,65,1,4
8717,0,1,4,30000,200,1,175,3,1,4,3,3,3,1,NA,NA,NA,2,1,0,52,65,0,4
8718,0,1,4,20000,200,1,178,5,4,3,3,3,1,1,NA,NA,NA,1,1,0,35,75,0,4
8719,1,1,1,3000,28,1,162,4,1,2,3,2,1,1,NA,NA,NA,1,0,0,84,48.5,0,4
8720,1,1,9,30000,76,1,162,5,5,4,1,3,3,3,NA,NA,NA,3,1,0,31,50,0,3
8721,0,1,3,10000,50,1,176,4,1,3,1,1,1,1,NA,NA,NA,1,1,0,67,66,0,4
8722,1,1,7,20000,120,0,163,3,5,3,1,4,4,4,NA,NA,NA,4,1,0,42,62.5,1,3
8723,0,0,3,3000,161,0,167,2,2,1,1,2,5,1,NA,NA,NA,3,0,1,34,50,0,1
8724,0,0,11,50000,80,1,178,5,5,2,1,5,6,4,NA,NA,NA,5,1,1,31,60,0,4
8725,0,1,7,24000,30,0,180,5,4,3,1,3,4,4,NA,NA,NA,4,1,0,36,60,0,5
8726,1,1,13,54000,99,0,162,3,5,4,3,4,10,4,NA,NA,NA,7,0,0,28,49,0,4
8727,1,1,1,1200,200,0,150,3,1,4,1,1,1,1,NA,NA,NA,1,0,0,83,45,0,2
8729,0,1,13,0,120,0,177,5,5,3,4,5,11,9,9999998,9999998,9999998,10,0,0,23,65,1,4
8730,0,1,6,50000,109,1,170,5,3,3,1,4,2,1,NA,NA,NA,1.5,1,0,58,60,1,4
8731,1,1,4,25000,150,0,160,3,1,5,1,2,3,1,NA,NA,NA,2,1,0,55,62.5,0,5
8732,1,1,4,20000,65,0,155,5,4,4,5,3,3,1,9999998,600,10000,2,0,0,19,53,0,5
8733,1,1,12,0,75,0,168,4,5,3,4,4,7,7,1000,6000,1000,7,0,0,23,55,1,5
8734,1,1,3,12000,200,1,154,4,1,4,3,3,3,1,NA,NA,NA,2,1,0,67,55,0,4
8735,0,0,3,6000,200,1,165,3,1,4,1,1,3,1,NA,NA,NA,2,1,0,71,60,0,4
8736,0,1,3,35000,120,1,184,5,5,3,1,3,1,1,NA,NA,NA,1,1,0,45,90,0,4
8737,1,1,4,4000,190,0,158,4,1,4,2,2,4,3,15000,4000,7000,3.5,1,0,52,52,0,4
8738,1,1,10,40000,70,0,163,4,5,4,1,3,4,4,NA,NA,NA,4,1,0,31,60,0,4
8739,0,1,1,30000,80,1,173,5,5,3,1,3,3,1,9999998,15000,9999998,2,1,0,37,75,0,4
8740,0,1,4,50000,250,1,172,4,4,4,1,3,6,4,NA,NA,NA,5,1,0,31,75,0,4
8741,1,1,3,1200,300,0,158,3,1,3,2,4,1,1,9999998,9999998,9999998,1,1,0,68,80,0,4
8742,1,1,1,0,120,0,165,1,1,4,1,1,1,1,NA,NA,NA,1,1,0,81,55,0,5
8743,1,1,3,12000,72,0,163,4,1,4,1,1,1,1,NA,NA,NA,1,1,0,75,60,0,4
8744,0,1,7,90000,137,0,178,2,5,2,1,3,4,3,40000,10000,4000,3.5,1,0,39,90,0,4
8746,0,1,6,12000,75,0,180,4,5,3,3,4,6,4,NA,NA,NA,5,1,0,32,70,0,4
8747,1,1,1,1560,50,0,150,3,1,4,1,2,1,1,NA,NA,NA,1,0,0,83,52.5,0,4
8749,0,1,3,45000,80,1,170,5,1,4,1,1,3,1,NA,NA,NA,2,1,0,53,65,0,5
8750,1,1,7,0,120,0,165,4,4,4,1,2,3,1,NA,NA,NA,2,1,0,30,51,0,4
8751,1,1,1,1500,45,1,155,2,1,2,4,1,1,1,2400,0,500,1,0,0,66,60,0,4
8752,0,1,3,0,0,0,160,4,1,2,1,2,1,1,NA,NA,NA,1,1,0,70,50,0,4
8753,1,1,6,1200,85,0,154,1,1,2,1,2,3,1,NA,NA,NA,2,1,0,57,75,0,3
8754,0,1,6,60000,80,1,175,5,4,4,1,4,3,1,0,10000,3000,2,1,0,49,80,0,4
8755,1,1,1,1200,60,1,159,3,1,4,1,2,1,1,NA,NA,NA,1,1,0,83,60,0,4
8756,1,1,4,24000,59,1,164,3,1,4,2,3,3,3,NA,NA,NA,3,0,0,54,53,0,4
8757,0,1,3,40000,70,1,158,3,1,4,3,2,1,1,NA,NA,NA,1,1,0,71,60,1,4
8758,1,1,4,35000,150,1,150,5,1,4,1,1,1,1,NA,NA,NA,1,1,0,42,60,0,4
8760,1,1,3,1200,70,1,155,4,1,3,1,2,1,1,500,0,0,1,0,0,72,50,0,4
8761,0,1,6,60000,80,0,180,5,5,3,1,4,4,3,NA,NA,NA,3.5,0,0,22,37.5,1,3
8762,0,1,4,40000,85,0,178,3,5,3,1,3,1,4,NA,NA,NA,2.5,1,0,35,85,0,5
8763,1,0,3,1200,90,0,163,3,1,4,1,1,1,1,NA,NA,NA,1,0,0,72,55,0,5
8764,1,1,1,0,130,0,150,2,1,3,1,1,1,1,NA,NA,NA,1,1,0,66,47.5,0,4
8765,1,1,3,720,56,0,160,4,1,2,1,3,3,1,300,0,6000,2,0,0,67,70,0,4
8766,0,1,4,70000,98,0,178,4,1,4,1,2,1,1,NA,NA,NA,1,1,0,76,75,1,4
8767,1,1,4,24000,100,0,165,5,4,2,1,4,3,3,NA,NA,NA,3,1,0,48,56.5,0,4
8768,0,1,6,0,20,0,180,4,5,2,4,4,6,3,20000,10000,2000,4.5,0,0,18,55,1,2
8769,1,1,7,30000,38,0,168,4,5,3,2,3,3,3,10000,10000,5000,3,1,0,31,65,0,3
8770,0,1,1,0,260,0,170,4,1,4,1,2,1,1,9999999,9999999,9999999,1,0,0,80,70,0,4
8771,1,1,3,1200,80,1,155,4,1,2,1,2,1,1,1000,0,300,1,0,0,63,51,0,3
8772,1,1,6,36000,0,1,160,4,5,4,1,5,4,4,12000,10000,0,4,0,0,34,50,0,4
8773,0,1,7,63600,62,1,160,4,1,4,1,3,1,1,NA,NA,NA,1,1,0,83,60,1,4
8774,0,1,4,3000,200,0,170,4,1,4,1,1,2,1,NA,NA,NA,1.5,1,0,61,80,0,4
8775,1,0,3,1000,200,1,155,5,1,3,1,2,1,1,700,0,400,1,1,0,77,55,0,4
8777,0,1,3,10000,60,1,160,3,1,4,1,3,1,1,3000,0,1000,1,1,0,80,69.5,1,4
8778,1,1,4,5000,100,0,165,4,1,3,1,2,1,1,NA,NA,NA,1,1,0,36,60,0,5
8780,1,1,5,20000,130,0,168,5,4,4,2,4,4,3,NA,NA,NA,3.5,1,0,34,60,0,3
8781,0,1,4,20000,56,0,175,3,1,4,3,3,1,1,NA,NA,NA,1,1,0,61,80,0,4
8782,1,1,1,1200,73,0,156,4,1,4,1,2,1,1,NA,NA,NA,1,0,0,72,50,0,4
8784,0,1,10,50000,80,1,170,5,4,3,3,5,5,1,NA,NA,NA,3,1,0,35,70,1,4
8786,0,1,6,0,60,0,173,5,5,4,1,4,6,4,NA,NA,NA,5,0,0,18,52,0,5
8787,1,1,10,36000,100,0,164,5,5,4,4,3,4,4,NA,NA,NA,4,0,0,22,50,0,4
8788,0,1,10,50000,120,0,175,5,4,2,1,4,5,5,20000,20000,0,5,1,0,48,60,0,4
8790,0,1,3,0,25,0,172,5,4,1,1,3,1,1,NA,NA,NA,1,1,0,48,65,0,4
8791,0,1,7,36000,63,0,178,4,1,3,1,2,1,1,NA,NA,NA,1,1,0,77,62,0,4
8793,1,1,10,50000,150,0,168,5,3,3,3,4,5,5,9999998,9999998,9999999,5,1,1,48,64,0,5
8794,1,1,1,0,150,0,157,3,1,4,3,1,1,1,1000,1000,100,1,0,0,78,40,0,3
8795,0,1,3,0,56,1,171,4,1,4,1,1,1,1,NA,NA,NA,1,1,0,67,70,0,4
8796,1,1,3,0,0,0,153,4,1,2,1,2,1,1,NA,NA,NA,1,1,0,62,70,0,4
8797,0,1,4,30000,40,1,180,3,5,3,1,3,4,3,NA,NA,NA,3.5,1,0,43,100,0,5
8798,0,1,4,20000,72,1,175,4,5,4,3,3,5,1,7500,13500,500,3,1,0,43,75,0,5
8799,1,1,3,27000,80,0,159,5,5,3,1,4,3,1,NA,NA,NA,2,1,0,35,64,0,4
8800,0,1,11,80000,70,0,175,4,5,4,3,4,4,4,9999998,0,0,4,0,0,26,76,0,4
8801,1,1,1,1200,0,0,150,3,1,1,1,2,1,1,NA,NA,NA,1,0,0,64,66,0,2
8802,1,1,12,0,135,0,170,3,5,2,4,5,7,6,10000,20000,8000,6.5,0,0,21,50,1,5
8803,1,1,1,10000,0,0,165,4,1,5,3,1,1,1,NA,NA,NA,1,1,0,61,75,0,4
8804,0,1,3,20000,70,1,169,4,1,4,1,1,1,1,NA,NA,NA,1,1,0,69,83.5,0,4
8805,1,1,4,20000,70,1,160,2,4,4,3,3,3,1,NA,NA,NA,2,1,0,45,60,0,4
8806,1,1,4,28800,68,1,168,4,1,5,1,3,1,1,NA,NA,NA,1,1,0,60,67.5,0,5
8807,1,1,1,0,68,1,165,1,1,2,1,1,1,1,NA,NA,NA,1,1,0,60,55,0,2
8808,0,1,4,30000,70,0,172,4,1,4,1,4,1,1,NA,NA,NA,1,1,0,74,60,1,5
8809,1,1,4,0,0,0,150,3,3,4,1,3,7,1,NA,NA,NA,4,1,0,45,55,0,4
8811,1,1,10,0,80,1,164,5,5,4,3,4,4,4,NA,NA,NA,4,1,0,34,70,0,5
8812,1,1,1,0,60,0,155,3,1,4,1,1,1,1,4000,0,2000,1,1,0,66,75,0,4
8814,0,1,4,60000,48,1,155,4,2,4,2,4,4,3,NA,NA,NA,3.5,1,0,34,50,0,4
8815,1,1,3,0,100,0,160,4,4,2,1,4,1,1,8000,0,5000,1,0,0,33,75,0,4
8816,1,1,4,30000,40,0,164,5,4,2,2,4,3,1,NA,NA,NA,2,1,0,47,57.5,0,4
8817,1,1,6,5500,70,1,155,4,1,4,1,2,3,1,NA,NA,NA,2,1,0,57,55,0,5
8818,0,1,4,36000,114,1,170,4,3,4,1,3,3,1,10000,10000,2000,2,1,0,43,68,0,4
8819,0,1,3,1500,210,1,160,4,1,4,1,1,3,1,NA,NA,NA,2,1,0,75,54,0,4
8820,1,1,4,17000,200,0,158,5,1,4,1,2,3,3,NA,NA,NA,3,1,0,56,58,0,5
8821,0,1,1,2000,324,1,185,4,1,5,1,1,1,1,NA,NA,NA,1,1,0,78,82.5,0,5
8822,1,1,1,25000,500,0,145,4,1,4,1,3,4,1,NA,NA,NA,2.5,1,0,40,60,0,4
8823,0,1,4,50000,100,1,175,5,5,2,1,2,6,1,NA,NA,NA,3.5,1,0,32,75,0,4
8824,1,1,6,0,170,0,165,4,4,4,3,4,1,3,NA,NA,NA,2,1,0,41,57.5,0,4
8825,1,1,1,0,0,0,158,3,1,2,3,3,1,1,NA,NA,NA,1,1,0,57,45,0,3
8827,0,0,4,24000,100,1,175,3,1,4,1,1,3,3,9000,0,3000,3,1,1,64,65,1,5
8828,0,1,3,8000,80,1,156,4,1,4,1,1,1,1,NA,NA,NA,1,0,0,75,51,0,4
8829,0,1,4,50000,220,1,182,3,1,4,1,1,1,1,10000,0,0,1,1,0,48,85,0,4
8831,0,1,6,20000,0,1,164,3,1,3,1,2,1,1,NA,NA,NA,1,1,0,57,60,0,3
